지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
포천,2017-01-16 3:00,-12.9,0,0.1,0,,,82.7,0,0
포천,2017-01-16 4:00,-12.8,55.8,0.5,0,,,82.1,0,0
포천,2017-01-16 5:00,-13.2,0,0,0,,,82.8,0,0
포천,2017-01-16 6:00,-13.4,69.1,1.1,0,,,82.9,0,0
포천,2017-01-16 7:00,-13.8,0,0.2,0,,,84.7,0,0
포천,2017-01-16 8:00,-14.2,0,0.1,0,,,84.1,0,0
포천,2017-01-16 9:00,-11.7,96.4,1.1,0,,,79.5,0,0
포천,2017-01-16 10:00,-8.4,85.2,1.1,0,,,65.1,0,0
포천,2017-01-16 11:00,-4.1,206.1,0.6,0,,,50,0,0
포천,2017-01-16 12:00,-1.9,113.9,0.9,0,,,35.7,0,0
포천,2017-01-16 13:00,0.2,213.6,0.9,0,,,30.8,0,0
포천,2017-01-16 14:00,2,208.7,0.7,0,,,27.2,0,0
포천,2017-01-16 15:00,2.6,206.3,1.6,0,,,26.9,0,0
포천,2017-01-16 16:00,2.6,205.1,1.5,0,,,25.3,0,0
포천,2017-01-16 17:00,1.6,249.1,1.9,0,,,27.2,0,0
포천,2017-01-16 18:00,-3.3,331.5,1.2,0,,,46.1,0,0
포천,2017-01-16 19:00,-4.2,0,0.2,0,,,52.9,0,0
포천,2017-01-16 20:00,-6.1,343,0.8,0,,,61.1,0,0
포천,2017-01-16 21:00,-6.3,293,0.5,0,,,63.2,0,0
포천,2017-01-16 22:00,-7,0,0.3,0,,,62.7,0,0
포천,2017-01-16 23:00,-8.4,0,0.1,0,,,69.6,0,0
포천,2017-01-17 0:00,-9.3,0,0,0,,,75.9,0,0
포천,2017-01-17 1:00,-9.8,0,0,0,,,75.2,0,0
포천,2017-01-17 2:00,-10.7,0,0,0,,,82.8,0,0
포천,2017-01-17 3:00,-10.9,0,0,0,,,81.9,0,0
포천,2017-01-17 4:00,-11.7,0,0,0,,,81.6,0,0
포천,2017-01-17 5:00,-11.4,0,0.4,0,,,85.2,0,0
포천,2017-01-17 6:00,-12.2,79.6,0.6,0,,,83.8,0,0
포천,2017-01-17 7:00,-12.2,0,0.2,0,,,83.6,0,0
포천,2017-01-17 8:00,-12.7,208.5,0.6,0,,,85.9,0,0
포천,2017-01-17 9:00,-10.3,0,0,0,,,81.9,0,0
포천,2017-01-17 10:00,-7.1,0,0,0,,,70.4,0,0
포천,2017-01-17 11:00,-3.1,153.7,0.6,0,,,54,0,0
포천,2017-01-17 12:00,0.2,195.8,0.6,0,,,39.2,0,0
포천,2017-01-17 13:00,2.2,207.7,2.4,0,,,32.4,0,0
포천,2017-01-17 14:00,3.6,224.1,3.2,0,,,27,0,0
포천,2017-01-17 15:00,4.1,227.9,2.7,0,,,18.8,0,0
포천,2017-01-17 16:00,3.4,235.6,2.2,0,,,19.1,0,0
포천,2017-01-17 17:00,1.4,204.6,1.6,0,,,22.9,0,0
포천,2017-01-17 18:00,-2.6,305.8,0.9,0,,,46.3,0,0
포천,2017-01-17 19:00,-3,0,0.2,0,,,48.9,0,0
포천,2017-01-17 20:00,-4.1,0,0.4,0,,,54.2,0,0
포천,2017-01-17 21:00,-4.9,325.5,1.3,0,,,61.3,0,0
포천,2017-01-17 22:00,-5.6,0.2,0.5,0,,,59.5,0,0
포천,2017-01-17 23:00,-6.5,0,0.4,0,,,66.2,0,0
포천,2017-01-18 0:00,-5.4,0,0.4,0,,,63.5,0,0
포천,2017-01-18 1:00,-4.5,2.2,0.5,0,,,64,0,0
포천,2017-01-18 2:00,-5.3,134.9,1.5,0,,,69,0,0
포천,2017-01-18 3:00,-5.3,9.8,0.9,0,,,76.3,0,0
포천,2017-01-18 4:00,-5.9,0,0,0,,,78.3,0,0
포천,2017-01-18 5:00,-7.3,24.6,0.7,0,,,83,0,0
포천,2017-01-18 6:00,-7.4,326.1,0.6,0,,,85.7,0,0
포천,2017-01-18 7:00,-8.1,316.5,0.9,0,,,87,0,0
포천,2017-01-18 8:00,-8.3,0,0.2,0,,,86.3,0,0
포천,2017-01-18 9:00,-6.6,0,0,0,,,83.1,0,0
포천,2017-01-18 10:00,-3.9,0,0.4,0,,,74.9,0,0
포천,2017-01-18 11:00,-1.4,61.2,0.9,0,,,68.6,0,0
포천,2017-01-18 12:00,-0.3,91.1,1.5,0,,,64.8,0,0
포천,2017-01-18 13:00,0.5,0,0.2,0,,,60.7,0,0
포천,2017-01-18 14:00,1,231.4,1.5,0,,,62.5,0,0
포천,2017-01-18 15:00,2.1,206.2,3.4,0,,,64.7,0,0
포천,2017-01-18 16:00,1.8,235.5,3,0,,,66.1,0,0
포천,2017-01-18 17:00,1.8,233,3.1,0,,,59.6,0,0
포천,2017-01-18 18:00,0,268,1.3,0,,,68,0,0
포천,2017-01-18 19:00,-1.4,253.1,1.1,0,,,75.8,0,0
포천,2017-01-18 20:00,-2.7,0,0.2,0,,,81.8,0,0
포천,2017-01-18 21:00,-4,0,0,0,,,85,0,0
포천,2017-01-18 22:00,-5.5,61.5,1,0,,,87,0,0
포천,2017-01-18 23:00,-6.6,322.3,0.5,0,,,89.8,0,0
포천,2017-01-19 0:00,-7.1,0,0.3,0,,,88.2,0,0
포천,2017-01-19 1:00,-7,318.1,0.5,0,,,90,0,0
포천,2017-01-19 2:00,-6.2,251.3,0.7,0,,,88.9,0,0
포천,2017-01-19 3:00,-6.6,328.2,0.5,0,,,86.3,0,0
포천,2017-01-19 4:00,-8.1,0,0.2,0,,,86.2,0,0
포천,2017-01-19 5:00,-7.6,0,0.3,0,,,91.2,0,0
포천,2017-01-19 6:00,-8.5,0,0,0,,,89.7,0,0
포천,2017-01-19 7:00,-8.6,0,0.3,0,,,89.5,0,0
포천,2017-01-19 8:00,-8.3,0,0.1,0,,,90.3,0,0
포천,2017-01-19 9:00,-6.9,81.1,0.9,0,,,88.6,0,0
포천,2017-01-19 10:00,-4.7,64.8,1.5,0,,,82.5,0,0
포천,2017-01-19 11:00,-2,121.6,0.8,0,,,71,0,0
포천,2017-01-19 12:00,0.4,155,0.7,0,,,59.3,0,0
포천,2017-01-19 13:00,2.1,234.5,1.6,0,,,43.5,0,0
포천,2017-01-19 14:00,3.6,226.3,2,0,,,38.3,0,0
포천,2017-01-19 15:00,4.4,242.9,2.5,0,,,37.6,0,0
포천,2017-01-19 16:00,3.9,254.8,2.7,0,,,33.5,0,0
포천,2017-01-19 17:00,2.6,287.9,1.6,0,,,38.3,0,0
포천,2017-01-19 18:00,0.8,241.7,2.7,0,,,40.2,0,0
포천,2017-01-19 19:00,0,258.2,1.2,0,,,35,0,0
포천,2017-01-19 20:00,-2.6,308.8,0.5,0,,,56.9,0,0
포천,2017-01-19 21:00,-2.2,0,0.4,0,,,56,0,0
포천,2017-01-19 22:00,-3.9,326.9,0.8,0,,,64,0,0
포천,2017-01-19 23:00,-4.6,174.4,0.7,0,,,70,0,0
포천,2017-01-20 0:00,-4.4,331.4,0.6,0,,,72.2,0,0
포천,2017-01-20 1:00,-5.5,65.6,0.7,0,,,75.9,0,0
포천,2017-01-20 2:00,-5.4,0,0.1,0,,,73.4,0,0
포천,2017-01-20 3:00,-4.4,349.4,0.7,0,,,71.2,0,0
포천,2017-01-20 4:00,-4.1,0,0.3,0,,,68.8,0,0
포천,2017-01-20 5:00,-4.5,192.7,1.3,0,,,90.4,0,0
포천,2017-01-20 6:00,-4.5,50,0.9,0.5,,,91.8,0,0
포천,2017-01-20 7:00,-4.5,101.9,0.8,0,,,91.4,0,0
포천,2017-01-20 8:00,-4.2,154.9,1.9,0.5,,,91.2,0,0
포천,2017-01-20 9:00,-3.4,82.4,1.7,0,,,77.7,0,0
포천,2017-01-20 10:00,-3.5,175,1.1,0,,,74.2,0,0
포천,2017-01-20 11:00,-3.3,305.3,1.5,0,,,63,0,0
포천,2017-01-20 12:00,-2.3,233.7,2.3,0,,,55.9,0,0
포천,2017-01-20 13:00,-2.3,332.9,2.3,0,,,49.7,0,0
포천,2017-01-20 14:00,-1.4,330.9,2.5,0,,,51.8,0,0
포천,2017-01-20 15:00,-0.4,254,1.8,0,,,49,0,0
포천,2017-01-20 16:00,-1.1,71.6,1.3,0,,,45.6,0,0
포천,2017-01-20 17:00,-2.3,249.6,2.9,0,,,47.2,0,0
포천,2017-01-20 18:00,-3.7,259.1,2.3,0,,,56.3,0,0
포천,2017-01-20 19:00,-5.4,221.4,3.4,0,,,63.4,0,0
포천,2017-01-20 20:00,-6,239.3,3.3,0,,,65.9,0,0
포천,2017-01-20 21:00,-7.8,9.6,1,0,,,68.7,0,0
포천,2017-01-20 22:00,-9.1,71.1,0.5,0,,,79,0,0
포천,2017-01-20 23:00,-10.4,22.9,0.6,0,,,82.5,0,0
포천,2017-01-21 0:00,-11.1,322,1.2,0,,,84,0,0
포천,2017-01-21 1:00,-11.8,15.7,0.9,0,,,87.2,0,0
포천,2017-01-21 2:00,-12.1,0,0.4,0,,,86.2,0,0
포천,2017-01-21 3:00,-13.9,0,0.4,0,,,82.3,0,0
포천,2017-01-21 4:00,-13.3,206.3,0.5,0,,,86.3,0,0
포천,2017-01-21 5:00,-14,322.7,0.7,0,,,84.5,0,0
포천,2017-01-21 6:00,-14.6,0,0,0,,,82.6,0,0
포천,2017-01-21 7:00,-14,0,0,0,,,84.7,0,0
포천,2017-01-21 8:00,-14.2,87.2,0.6,0,,,83.6,0,0
포천,2017-01-21 9:00,-11.7,0,0,0,,,86.1,0,0
포천,2017-01-21 10:00,-9.1,0,0.4,0,,,79,0,0
포천,2017-01-21 11:00,-6.2,0,0.4,0,,,66.6,0,0
포천,2017-01-21 12:00,-4.8,0,0.4,0,,,60.1,0,0
포천,2017-01-21 13:00,-3.3,225.2,1.1,0,,,58.9,0,0
포천,2017-01-21 14:00,-2.4,217.6,1.1,0,,,61.9,0,0
포천,2017-01-21 15:00,-1.8,195.7,1.1,0,,,66.2,0,0
포천,2017-01-21 16:00,-2.5,224.6,2.6,0,,,70.3,0,0
포천,2017-01-21 17:00,-3.2,228.9,2.8,0,,,82.9,0,0
포천,2017-01-21 18:00,-3.4,268.1,0.9,0,,,85.2,0,0
포천,2017-01-21 19:00,-3.7,241.1,1.2,0,,,89.9,0,0
포천,2017-01-21 20:00,-4.8,201.9,1.1,0,,,90.4,0,0
포천,2017-01-21 21:00,-6.4,163.5,1.1,0,,,91.2,0,0
포천,2017-01-21 22:00,-7.9,304.9,0.8,0,,,90.9,0,0
포천,2017-01-21 23:00,-6.9,0,0.2,0,,,91.2,0,0
포천,2017-01-22 0:00,-3,268.8,3.4,0,,,84,0,0
포천,2017-01-22 1:00,-3.5,40.9,3,0.5,,,64,0,0
포천,2017-01-22 2:00,-5.7,238.6,4.1,0,,,56.3,0,0
포천,2017-01-22 3:00,-6.6,233.4,3.9,0,,,34.4,0,0
포천,2017-01-22 4:00,-7.9,249.7,3.7,0,,,38.8,0,0
포천,2017-01-22 5:00,-8.9,36,2.2,0,,,42.2,0,0
포천,2017-01-22 6:00,-9.2,80,1.4,0,,,43.9,0,0
포천,2017-01-22 7:00,-9.7,100.6,1.5,0,,,41.2,0,0
포천,2017-01-22 8:00,-10.7,119.6,2,0,,,48.5,0,0
포천,2017-01-22 9:00,-9.2,176.3,2.1,0,,,43.3,0,0
포천,2017-01-22 10:00,-8,195.1,1.3,0,,,38.6,0,0
포천,2017-01-22 11:00,-8.1,323.7,4.5,0,,,39.1,0,0
포천,2017-01-22 12:00,-6.8,268.5,3.5,0,,,37.3,0,0
포천,2017-01-22 13:00,-6.1,258,3.9,0,,,37.7,0,0
포천,2017-01-22 14:00,-5.2,232.4,3.9,0,,,44.4,0,0
포천,2017-01-22 15:00,-4.4,241.3,5,0,,,43.9,0,0
포천,2017-01-22 16:00,-4.7,248.7,3.9,0,,,41.3,0,0
포천,2017-01-22 17:00,-5.9,264.4,2.3,0,,,43.1,0,0
포천,2017-01-22 18:00,-7.5,261.4,2.2,0,,,45.9,0,0
포천,2017-01-22 19:00,-8.1,258.8,2.4,0,,,40.9,0,0
포천,2017-01-22 20:00,-9.1,266.7,2.9,0,,,46.2,0,0
포천,2017-01-22 21:00,-9.5,235.6,2.3,0,,,50.8,0,0
포천,2017-01-22 22:00,-9.8,359.4,1.5,0,,,49.4,0,0
포천,2017-01-22 23:00,-10.9,126.6,1.4,0,,,55.7,0,0
포천,2017-01-23 0:00,-11.8,186.7,0.8,0,,,59.5,0,0
포천,2017-01-23 1:00,-13.5,15.5,0.9,0,,,67.7,0,0
포천,2017-01-23 2:00,-15.3,329.9,1.3,0,,,74.4,0,0
포천,2017-01-23 3:00,-14.8,48,0.5,0,,,76.8,0,0
포천,2017-01-23 4:00,-15.4,346.9,0.5,0,,,78.2,0,0
포천,2017-01-23 5:00,-15.3,27.9,0.5,0,,,79.1,0,0
포천,2017-01-23 6:00,-16.3,0,0.4,0,,,80.5,0,0
포천,2017-01-23 7:00,-16.6,23.1,0.9,0,,,81,0,0
포천,2017-01-23 8:00,-16.5,0,0.1,0,,,81.7,0,0
포천,2017-01-23 9:00,-14.3,107.6,0.6,0,,,80.9,0,0
포천,2017-01-23 10:00,-11,210.5,0.6,0,,,59.4,0,0
포천,2017-01-23 11:00,-9,167,1.4,0,,,44.7,0,0
포천,2017-01-23 12:00,-7.5,88,1.7,0,,,40.8,0,0
포천,2017-01-23 13:00,-6.1,59.8,1,0,,,33.5,0,0
포천,2017-01-23 14:00,-5,93.3,1.1,0,,,32.3,0,0
포천,2017-01-23 15:00,-4.2,100,1.5,0,,,33.1,0,0
포천,2017-01-23 16:00,-4,241.7,3.8,0,,,34.4,0,0
포천,2017-01-23 17:00,-4.7,247.1,1.7,0,,,35,0,0
포천,2017-01-23 18:00,-6.3,262.3,1.3,0,,,37.1,0,0
포천,2017-01-23 19:00,-8.7,258.6,1.2,0,,,50.7,0,0
포천,2017-01-23 20:00,-9.4,56.2,0.7,0,,,56.5,0,0
포천,2017-01-23 21:00,-11,64.8,0.8,0,,,64.8,0,0
포천,2017-01-23 22:00,-12.4,110.9,0.5,0,,,73.8,0,0
포천,2017-01-23 23:00,-13.2,0,0.2,0,,,70.4,0,0
포천,2017-01-24 0:00,-13.2,20.1,1.2,0,,,76.8,0,0
포천,2017-01-24 1:00,-15.4,0,0.4,0,,,78.9,0,0
포천,2017-01-24 2:00,-15.4,22.4,0.7,0,,,79.6,0,0
포천,2017-01-24 3:00,-15.7,0,0,0,,,79.8,0,0
포천,2017-01-24 4:00,-16.3,332.9,0.9,0,,,80.7,0,0
포천,2017-01-24 5:00,-16.4,0,0.3,0,,,82.2,0,0
포천,2017-01-24 6:00,-16.7,0,0.3,0,,,81.3,0,0
포천,2017-01-24 7:00,-16.7,339.5,0.6,0,,,81.2,0,0
포천,2017-01-24 8:00,-16.7,0,0,0,,,82,0,0
포천,2017-01-24 9:00,-14.4,0,0.4,0,,,80.8,0,0
포천,2017-01-24 10:00,-11,0,0.4,0,,,69.3,0,0
포천,2017-01-24 11:00,-7.4,222.5,0.8,0,,,52,0,0
포천,2017-01-24 12:00,-4.9,153.1,1.2,0,,,36.5,0,0
포천,2017-01-24 13:00,-2.8,127.7,1.3,0,,,31.6,0,0
포천,2017-01-24 14:00,-2.5,96.9,1.1,0,,,28.6,0,0
포천,2017-01-24 15:00,-1.4,292.9,0.9,0,,,24.9,0,0
포천,2017-01-24 16:00,-1.7,214.1,2.5,0,,,30.4,0,0
포천,2017-01-24 17:00,-2.6,230,3.5,0,,,31.3,0,0
포천,2017-01-24 18:00,-4.2,259,2.3,0,,,37.2,0,0
포천,2017-01-24 19:00,-5.9,272.7,0.9,0,,,43.5,0,0
포천,2017-01-24 20:00,-7.4,122.1,0.5,0,,,55.2,0,0
포천,2017-01-24 21:00,-8.5,19.7,0.6,0,,,60.8,0,0
포천,2017-01-24 22:00,-10.9,0,0,0,,,68,0,0
포천,2017-01-24 23:00,-11.3,0,0,0,,,74.2,0,0
포천,2017-01-25 0:00,-12.1,46.4,1,0,,,77.2,0,0
포천,2017-01-25 1:00,-12.6,0,0,0,,,80.7,0,0
포천,2017-01-25 2:00,-13.7,46.6,0.6,0,,,80.2,0,0
포천,2017-01-25 3:00,-13.8,0,0,0,,,84.2,0,0
포천,2017-01-25 4:00,-14.9,0,0.3,0,,,81.8,0,0
포천,2017-01-25 5:00,-15.4,0,0.4,0,,,83.1,0,0
포천,2017-01-25 6:00,-15.5,0,0,0,,,84.2,0,0
포천,2017-01-25 7:00,-16.1,0,0.1,0,,,82.3,0,0
포천,2017-01-25 8:00,-15.7,0,0.1,0,,,82.1,0,0
포천,2017-01-25 9:00,-13.7,0,0.2,0,,,83.3,0,0
포천,2017-01-25 10:00,-9.9,0,0.4,0,,,71.5,0,0
포천,2017-01-25 11:00,-6.5,219.8,0.6,0,,,53.2,0,0
포천,2017-01-25 12:00,-3.3,207.8,1.6,0,,,36.4,0,0
포천,2017-01-25 13:00,-1.3,199.3,2.6,0,,,28.6,0,0
포천,2017-01-25 14:00,-0.1,206.7,3,0,,,24.6,0,0
포천,2017-01-25 15:00,1.4,261.4,1.9,0,,,19.2,0,0
포천,2017-01-25 16:00,0.6,235.6,3.1,0,,,23.9,0,0
포천,2017-01-25 17:00,-0.6,229.2,3.6,0,,,27.5,0,0
포천,2017-01-25 18:00,-4.7,315.5,1.2,0,,,49.4,0,0
포천,2017-01-25 19:00,-5.2,154.8,1,0,,,47.3,0,0
포천,2017-01-25 20:00,-7.1,61.8,0.8,0,,,57.4,0,0
포천,2017-01-25 21:00,-7.9,87.6,0.7,0,,,66.1,0,0
포천,2017-01-25 22:00,-9.1,334.2,1,0,,,68,0,0
포천,2017-01-25 23:00,-10.1,0,0,0,,,73.9,0,0
포천,2017-01-26 0:00,-11.1,0,0,0,,,75.7,0,0
포천,2017-01-26 1:00,-11.8,0,0,0,,,80.8,0,0
포천,2017-01-26 2:00,-12.9,0,0.3,0,,,82.6,0,0
포천,2017-01-26 3:00,-12.5,18.1,0.6,0,,,82.5,0,0
포천,2017-01-26 4:00,-13.5,0,0.2,0,,,83.6,0,0
포천,2017-01-26 5:00,-13.3,338.7,0.9,0,,,84.8,0,0
포천,2017-01-26 6:00,-13.7,0,0,0,,,82.7,0,0
포천,2017-01-26 7:00,-13.4,0,0,0,,,84.2,0,0
포천,2017-01-26 8:00,-13,0,0.3,0,,,83.9,0,0
포천,2017-01-26 9:00,-11.6,0,0.4,0,,,80.1,0,0
포천,2017-01-26 10:00,-8,0,0.4,0,,,72,0,0
포천,2017-01-26 11:00,-4.7,131.5,0.6,0,,,63.8,0,0
포천,2017-01-26 12:00,-0.2,228.6,1.8,0,,,49.4,0,0
포천,2017-01-26 13:00,1,223.5,2.6,0,,,48.6,0,0
포천,2017-01-26 14:00,1.5,228.9,2.6,0,,,48.8,0,0
포천,2017-01-26 15:00,1.2,226.7,3.9,0,,,51.2,0,0
포천,2017-01-26 16:00,1.2,211.7,3.7,0,,,53.5,0,0
포천,2017-01-26 17:00,1.3,226.7,3.4,0,,,55.1,0,0
포천,2017-01-26 18:00,1.5,244.7,2.6,0,,,59,0,0
포천,2017-01-26 19:00,1.6,230.9,3.8,0,,,60.5,0,0
포천,2017-01-26 20:00,1.7,211.7,5,0,,,65.2,0,0
포천,2017-01-26 21:00,1.7,199.3,3.7,0,,,65.4,0,0
포천,2017-01-26 22:00,1.9,215.8,2.2,0,,,70.4,0,0
포천,2017-01-26 23:00,2.2,241.8,4.4,0,,,72.2,0,0
포천,2017-01-27 0:00,2,211.8,3.8,1,,,87.6,0,0
포천,2017-01-27 1:00,3,232.5,6.6,2,,,89.2,0,0
포천,2017-01-27 2:00,3.5,253.2,4.2,1.5,,,84.3,0,0
포천,2017-01-27 3:00,2.1,271.2,4.6,0,,,74.7,0,0
포천,2017-01-27 4:00,-0.1,257.3,4.8,0,,,76,0,0
포천,2017-01-27 5:00,-1.3,243.6,4,0,,,74.4,0,0
포천,2017-01-27 6:00,-2.2,262.9,3.7,0,,,64.4,0,0
포천,2017-01-27 7:00,-3.4,237.2,2.6,0,,,60.1,0,0
포천,2017-01-27 8:00,-4.2,284.3,2.9,0,,,49,0,0
포천,2017-01-27 9:00,-3.9,213.1,1.3,0,,,46.5,0,0
포천,2017-01-27 10:00,-2.7,259.5,2.3,0,,,49.4,0,0
포천,2017-01-27 11:00,-2.5,276.6,3,0,,,40.9,0,0
포천,2017-01-27 12:00,-1.5,282.5,2,0,,,37.1,0,0
포천,2017-01-27 13:00,0.2,282.1,3.2,0,,,39.1,0,0
포천,2017-01-27 14:00,0,290.3,2.8,0,,,30,0,0
포천,2017-01-27 15:00,1.1,241.9,2.3,0,,,28.5,0,0
포천,2017-01-27 16:00,0.7,289.9,1.8,0,,,26.6,0,0
포천,2017-01-27 17:00,-0.5,228.9,4.1,0,,,35.3,0,0
포천,2017-01-27 18:00,-2.2,248.7,3,0,,,38.4,0,0
포천,2017-01-27 19:00,-2.9,271.3,2,0,,,38.7,0,0
포천,2017-01-27 20:00,-3.3,318.2,2.8,0,,,41.1,0,0
포천,2017-01-27 21:00,-5.7,121.9,1.1,0,,,57.8,0,0
포천,2017-01-27 22:00,-6.5,0,0.1,0,,,66.4,0,0
포천,2017-01-27 23:00,-7.8,0,0.3,0,,,74.7,0,0
포천,2017-01-28 0:00,-8.3,0,0,0,,,79.8,0,0
포천,2017-01-28 1:00,-8.8,20,0.5,0,,,79.3,0,0
포천,2017-01-28 2:00,-9.7,324.3,0.6,0,,,80,0,0
포천,2017-01-28 3:00,-9.8,338.5,0.5,0,,,78.3,0,0
포천,2017-01-28 4:00,-10.5,190.4,0.7,0,,,85.4,0,0
포천,2017-01-28 5:00,-11.3,322.1,0.6,0,,,85,0,0
포천,2017-01-28 6:00,-11.3,0,0.1,0,,,84.7,0,0
포천,2017-01-28 7:00,-11.5,0,0.3,0,,,85,0,0
포천,2017-01-28 8:00,-11.5,0,0.2,0,,,83.8,0,0
포천,2017-01-28 9:00,-9.4,75.2,0.7,0,,,75.3,0,0
포천,2017-01-28 10:00,-7.2,33.3,1.4,0,,,62,0,0
포천,2017-01-28 11:00,-4,91.5,1.2,0,,,51.9,0,0
포천,2017-01-28 12:00,-1.3,110.9,0.7,0,,,35.5,0,0
포천,2017-01-28 13:00,0.5,97.4,1.2,0,,,30.1,0,0
포천,2017-01-28 14:00,2.8,225.4,0.8,0,,,23.7,0,0
포천,2017-01-28 15:00,3.6,20.5,1.1,0,,,23.5,0,0
포천,2017-01-28 16:00,4.5,0,0.4,0,,,17.4,0,0
포천,2017-01-28 17:00,3.3,76.9,1.2,0,,,25.5,0,0
포천,2017-01-28 18:00,0.9,12.4,0.8,0,,,46.6,0,0
포천,2017-01-28 19:00,-0.5,2.2,0.8,0,,,57.4,0,0
포천,2017-01-28 20:00,-0.1,61.5,1.4,0,,,48.1,0,0
포천,2017-01-28 21:00,-0.7,0,0,0,,,53.6,0,0
포천,2017-01-28 22:00,-0.6,68.8,1,0,,,52.7,0,0
포천,2017-01-28 23:00,-1.1,338.1,0.9,0,,,60.5,0,0
포천,2017-01-29 0:00,-0.9,0,0,0,,,61.7,0,0
포천,2017-01-29 1:00,-0.9,0,0,0,,,58.9,0,0
포천,2017-01-29 2:00,-1,0,0.3,0,,,65.5,0,0
포천,2017-01-29 3:00,-1.1,336.4,0.8,0,,,69.2,0,0
포천,2017-01-29 4:00,-1.1,0,0.2,0,,,68.4,0,0
포천,2017-01-29 5:00,-1.1,0,0.3,0,,,67.9,0,0
포천,2017-01-29 6:00,-1,319,0.8,0,,,71.3,0,0
포천,2017-01-29 7:00,-0.9,0,0.1,0,,,66.8,0,0
포천,2017-01-29 8:00,-0.4,311.1,1.4,0,,,61.5,0,0
포천,2017-01-29 9:00,0.1,0,0.2,0,,,65.5,0,0
포천,2017-01-29 10:00,-0.6,59.4,2.2,0,,,89.8,0,0
포천,2017-01-29 11:00,0,46.6,1.3,0,,,90,0,0
포천,2017-01-29 12:00,0.2,40.5,1.3,0,,,91.8,0,0
포천,2017-01-29 13:00,0.6,54.6,2,0.5,,,93.7,0,0
포천,2017-01-29 14:00,1.2,60.5,1.3,0,,,93.7,0,0
포천,2017-01-29 15:00,0.4,57,1.5,1,,,95,0,0
포천,2017-01-29 16:00,0.3,0,0.2,0.5,,,95.7,0,0
포천,2017-01-29 17:00,0.4,52.3,1.1,0,,,95.6,0,0
포천,2017-01-29 18:00,0.2,53.3,0.9,0.5,,,95.8,0,0
포천,2017-01-29 19:00,0,0,0,0.5,,,96.2,0,0
포천,2017-01-29 20:00,-0.1,0,0,0,,,96.6,0,0
포천,2017-01-29 21:00,-0.1,195.7,0.7,0,,,96.6,0,0
포천,2017-01-29 22:00,-0.2,0,0.2,0.5,,,96.7,0,0
포천,2017-01-29 23:00,-0.4,0,0,0,,,96.3,0,0
포천,2017-01-30 0:00,-0.4,0,0,0,,,93.3,0,0
포천,2017-01-30 1:00,-0.8,0,0,0,,,92.3,0,0
포천,2017-01-30 2:00,,,,0,,,,0,0
포천,2017-01-30 3:00,,,,0,,,82.1,0,0
포천,2017-01-30 4:00,,,,0,,,,0,0
포천,2017-01-30 15:00,-2.6,,,0,,,57,0,0
포천,2017-01-30 16:00,-2.3,311.3,2.9,0,,,55,0,0
포천,2017-01-30 17:00,-3.6,333.1,3,0,,,53.5,0,0
포천,2017-01-30 18:00,-5.2,340.4,1.7,0,,,58.4,0,0
포천,2017-01-30 19:00,-6.6,111.4,1.3,0,,,64.9,0,0
포천,2017-01-30 20:00,-8.3,0,0.4,0,,,78.8,0,0
포천,2017-01-30 21:00,-9.4,331.3,0.5,0,,,81.5,0,0
포천,2017-01-30 22:00,-10.3,0,0.1,0,,,85,0,0
포천,2017-01-30 23:00,-11.2,95.6,0.6,0,,,88.2,0,0
포천,2017-01-31 0:00,-12,331.1,0.6,0,,,86.2,0,0
포천,2017-01-31 1:00,-11.9,86.8,0.9,0,,,89.1,0,0
포천,2017-01-31 2:00,-12.5,0,0.4,0,,,89,0,0
포천,2017-01-31 3:00,-13.1,87.1,0.6,0,,,87.7,0,0
포천,2017-01-31 4:00,-13.6,56.2,1,0,,,86.5,0,0
포천,2017-01-31 5:00,-13.5,194.2,1,0,,,86.9,0,0
포천,2017-01-31 6:00,-13.3,21.5,1,0,,,85.2,0,0
포천,2017-01-31 7:00,-13.7,157.3,0.9,0,,,86.2,0,0
포천,2017-01-31 8:00,-13.1,29.7,1,0,,,83.8,0,0
포천,2017-01-31 9:00,-12.2,0,0.3,0,,,83.2,0,0
포천,2017-01-31 10:00,-10.1,88.2,1.3,0,,,79.8,0,0
포천,2017-01-31 11:00,-7.5,61.3,1.1,0,,,63.1,0,0
포천,2017-01-31 12:00,-5,225.6,0.8,0,,,46.6,0,0
포천,2017-01-31 13:00,-3.6,197.7,0.9,0,,,39.4,0,0
포천,2017-01-31 14:00,-2.5,178.7,1.2,0,,,38.4,0,0
포천,2017-01-31 15:00,-1.1,167.7,1,0,,,33.3,0,0
포천,2017-01-31 16:00,-1.1,85.8,1.8,0,,,37,0,0
포천,2017-01-31 17:00,-1.8,48.6,1.5,0,,,32.2,0,0
포천,2017-01-31 18:00,-3.5,0.3,0.7,0,,,43.8,0,0
포천,2017-01-31 19:00,-4.3,37.5,0.7,0,,,46.5,0,0
포천,2017-01-31 20:00,-6,60.7,0.6,0,,,62.9,0,0
포천,2017-01-31 21:00,-7.7,296.7,0.5,0,,,70.7,0,0
포천,2017-01-31 22:00,-8.5,0,0.4,0,,,73.8,0,0
포천,2017-01-31 23:00,-9.6,330.3,0.7,0,,,77.8,0,0
포천,2017-02-01 0:00,-9.9,0,0.2,0,,,82.8,0,0
포천,2017-02-01 1:00,-9.2,0,0,0,,,82.6,0,0
